Date,Close,High,Low,Open,Volume,returns,volatility_20,volatility_60
2010-03-25,1.3307074308395386,1.3370592594146729,1.3269991874694824,1.3329956531524658,0,-0.0017980234110052788,0.09147408093730809,
2010-03-26,1.3410038948059082,1.3424079418182373,1.3302825689315796,1.3307074308395386,0,0.007707804989096178,0.0923157522418982,0.0948141063667838
2010-03-29,1.3481086492538452,1.350511908531189,1.3421378135681152,1.3448090553283691,0,0.005284100879331864,0.09329946899139023,0.09546651012756915
2010-03-30,1.3424079418182373,1.3534914255142212,1.3400514125823977,1.347781538963318,0,-0.004237636731491626,0.0926306141683115,0.09549435712191895
2010-03-31,1.3508037328720093,1.3545913696289062,1.33879554271698,1.3424079418182373,0,0.0062348001309614105,0.09292808229840384,0.09637949310913724
2010-04-01,1.3584003448486328,1.3591203689575195,1.3462755680084229,1.3508403301239014,0,0.005608017460515234,0.09055957782710938,0.0967813079490259
2010-04-02,1.3504936695098877,1.359194278717041,1.3477997779846191,1.3583265542984009,0,-0.005837583715019452,0.09193784145986117,0.09607204748276336
2010-04-05,1.34890878200531,1.3538944721221924,1.3462755680084229,1.34969162940979,0,-0.0011742507574594597,0.09196138932961057,0.09461085385589152
2010-04-06,1.3401951789855957,1.3497827053070068,1.3358268737792969,1.34890878200531,0,-0.006480696650848827,0.0944086946184385,0.09519694189948726
2010-04-07,1.3348461389541626,1.3410038948059082,1.3329956531524658,1.340015530586243,0,-0.003999225824925799,0.09416347758073182,0.09487787808701463
2010-04-08,1.336112380027771,1.3367018699645996,1.3285682201385498,1.3342050313949585,0,0.0009481548735943754,0.0932132584706598,0.09499868530707899
2010-04-09,1.350092530250549,1.350092530250549,1.3344007730484009,1.336094617843628,0,0.01040894266375973,0.09871616515697802,0.09711206034229554
2010-04-12,1.3596007823944092,1.3687942028045654,1.356999397277832,1.3636983633041382,0,0.0070179832710689045,0.10015176541187364,0.0984243228725095
2010-04-13,1.360858917236328,1.3621937036514282,1.354958415031433,1.3596007823944092,0,0.0009249428923986608,0.09688656015932143,0.09713985353534142
2010-04-14,1.3655978441238403,1.3678019046783447,1.3602850437164309,1.3616743087768557,0,0.0034762566030123536,0.09771952466288553,0.09465536401416945
2010-04-15,1.3574045896530151,1.3667924404144287,1.3525028228759766,1.3657097816467283,0,-0.006017827303584209,0.09460816040611494,0.09531542760778657
2010-04-16,1.3504024744033811,1.357496738433838,1.3479633331298828,1.3574045896530151,0,-0.005171809284392402,0.09423466851844432,0.0954367136464452
2010-04-19,1.348726749420166,1.3493273258209229,1.3419936895370483,1.34890878200531,0,-0.0012416783781394466,0.09389338314900118,0.09539624048373263
2010-04-20,1.343508243560791,1.352191925048828,1.3430029153823853,1.34890878200531,0,-0.003876713889154276,0.09122752047340466,0.09524960101486346
2010-04-21,1.3389928340911863,1.3448090553283691,1.3363981246948242,1.343562364578247,0,-0.0033665699312842,0.08412826503165222,0.0952143321493784
2010-04-22,1.3269991874694824,1.3419936895370483,1.3268054723739624,1.338849425315857,0,-0.008997571964234662,0.09008967730201933,0.09640471942652487
2010-04-23,1.338401436805725,1.3399975299835205,1.320916771888733,1.326981544494629,0,0.008555801171260513,0.09111383087975462,0.09735889106710888
2010-04-26,1.3401232957839966,1.3413995504379272,1.3295927047729492,1.3363981246948242,0,0.0012856772942977386,0.08906413195101127,0.09690227384711197
2010-04-27,1.3170719146728516,1.341327667236328,1.3148033618927002,1.3403747081756592,0,-0.017350595323902363,0.1070965616406297,0.10235824924511511
2010-04-28,1.321283221244812,1.3265942335128784,1.3119055032730105,1.3172974586486816,0,0.003192375500305,0.10491063542419447,0.10229262705516244
2010-04-29,1.3262951374053955,1.3276686668395996,1.3185480833053589,1.3211959600448608,0,0.0037860425403388816,0.10355498555478056,0.10036480847013823
2010-04-30,1.3298048973083496,1.3342050313949585,1.3228038549423218,1.3265942335128784,0,0.002642793494121407,0.10288648667276583,0.10020449907659107
2010-05-03,1.3199926614761353,1.332693576812744,1.3159972429275513,1.3323030471801758,0,-0.007406060624911719,0.10555315011139109,0.10117261498882946
2010-05-04,1.2963947057724,1.32144033908844,1.2963947057724,1.3199926614761353,0,-0.018039068609863564,0.12033106846104322,0.10522567793989822
2010-05-05,1.2814927101135254,1.2994945049285889,1.27962327003479,1.2967981100082395,0,-0.011561530236906613,0.12517630368741206,0.1074047528293597
2010-05-06,1.263296127319336,1.2854626178741455,1.2540442943572998,1.2815911769866943,0,-0.014301298926443492,0.13187355180134375,0.11043541008960993
2010-05-07,1.2756078243255615,1.2795906066894531,1.2592238187789917,1.2628495693206787,0,0.009698510652536201,0.13095049074768197,0.11262468511200154
2010-05-10,1.2779226303100586,1.3091918230056765,1.2763731479644775,1.2878963947296145,0,0.0018130244848811644,0.12699863057595204,0.11275243944767555
2010-05-11,1.262993097305298,1.28009831905365,1.2618932723999023,1.2779226303100586,0,-0.011751436422303828,0.1296174655335575,0.11152524868822988
2010-05-12,1.2639029026031494,1.273836612701416,1.2608431577682495,1.2635036706924438,0,0.0007200971762973788,0.12794307925802265,0.10952937058279616
2010-05-13,1.2541072368621826,1.26850426197052,1.251830816268921,1.263599514961243,0,-0.007780520819727087,0.12848749698045378,0.10859353502054915
2010-05-14,1.2360023260116575,1.257703423500061,1.235803723335266,1.2539026737213137,0,-0.014541713473336576,0.1338546375300352,0.10879933318555786
2010-05-17,1.2392956018447876,1.2410643100738523,1.2246047258377075,1.2372256517410278,0,0.0026609142594338016,0.1357888529407983,0.10913694595712388
2010-05-18,1.217893362045288,1.244168043136597,1.2167818546295166,1.239126682281494,0,-0.017420541411739418,0.14360589137085153,0.11357629836360025
2010-05-19,1.2393416166305542,1.2433016300201416,1.2145946025848389,1.2185908555984497,0,0.017457670512705855,0.16412844545262048,0.12008139812278845
2010-05-20,1.2478941679000854,1.25979483127594,1.229906439781189,1.2390038967132568,0,0.006877180708703355,0.16719124751693976,0.12128474885346183
2010-05-21,1.2567076683044434,1.2672022581100464,1.2477073669433594,1.24819016456604,0,0.007037874568230381,0.16587255904891207,0.1212972458766069
2010-05-24,1.234994888305664,1.2545005083084106,1.2333954572677612,1.2533998489379885,0,-0.017428508509895628,0.172409445430671,0.1254858828937218
2010-05-25,1.2345983982086182,1.2386049032211304,1.2181010246276855,1.235193133354187,0,-0.00032109748809052677,0.16548861540050888,0.1249184704998452
2010-05-26,1.217300295829773,1.235803723335266,1.215569019317627,1.2345983982086182,0,-0.01411019910489194,0.1679567188959361,0.12647514021578632
2010-05-27,1.2347966432571411,1.2394952774047852,1.216604232788086,1.2172558307647705,0,0.01427076073688679,0.17829020043206306,0.12998666868523676
2010-05-28,1.227400541305542,1.244725465774536,1.226798176765442,1.2341870069503784,0,-0.006007743200723137,0.1769284934647483,0.1298896244624664
2010-05-31,1.2287880182266235,1.2334866523742676,1.2270991802215576,1.2277169227600098,0,0.0011297805807935497,0.177347211306623,0.13001220594416
2010-06-01,1.2233014106750488,1.233897686004639,1.2115044593811035,1.2288031578063965,0,-0.004475054329738393,0.16901997779100889,0.13011810024419068
2010-06-02,1.223900318145752,1.2272950410842896,1.2181158065795898,1.2237056493759155,0,0.0004894631085020045,0.1662207230702326,0.12987643362645476
2010-06-03,1.216944694519043,1.2324985265731812,1.2154951095581057,1.2237505912780762,0,-0.005699372486833643,0.16069542967934375,0.12971157940575287
2010-06-04,1.1971030235290527,1.221672534942627,1.1958003044128418,1.2170928716659546,0,-0.016438877880181633,0.16251387059137049,0.13192010771154647
2010-06-07,1.1922929286956787,1.1988970041275024,1.188198804855347,1.1944148540496826,0,-0.004026206980611523,0.16145470670350104,0.13165011697413712
2010-06-08,1.197203278541565,1.200898289680481,1.190504550933838,1.1923072338104248,0,0.004109951497747085,0.16047528269611983,0.13101325452463
2010-06-09,1.1991989612579346,1.2073066234588623,1.1925773620605469,1.1971030235290527,0,0.0016655661095444536,0.16077538116180656,0.13126899501900682
2010-06-10,1.2109030485153198,1.2141520977020264,1.1958575248718262,1.1991989612579346,0,0.009712600726572622,0.16526738857937204,0.13274054578130962
2010-06-11,1.2114017009735107,1.2151997089385986,1.2053711414337158,1.2107563018798828,0,0.0004117173657361627,0.15829694116426016,0.13259756171337195
2010-06-14,1.221806883811951,1.229800581932068,1.2147272825241089,1.2147272825241089,0,0.008552695671447725,0.16145672600470198,0.13405478460184292
2010-06-15,1.2319064140319824,1.235101580619812,1.2171964645385742,1.221567988395691,0,0.008232084215862382,0.15162189393101946,0.13507634374913263
2010-06-16,1.2311935424804688,1.234903335571289,1.226301670074463,1.2319064140319824,0,-0.0005788409597696201,0.1378744596537638,0.13385229065037907
2010-06-17,1.238206148147583,1.2410026788711548,1.2246947288513184,1.2314057350158691,0,0.005679618852154692,0.13710759697281463,0.13461459917466037
2010-06-18,1.2392956018447876,1.2414957284927368,1.235696792602539,1.2382827997207642,0,0.0008794776975884809,0.1343986426855608,0.13340644925783848
2010-06-21,1.231602907180786,1.2468050718307495,1.2306026220321655,1.2408949136734009,0,-0.006226657623137047,0.1211304174464578,0.13305986096334751
2010-06-22,1.2275059223175049,1.234750747680664,1.225805640220642,1.231693983078003,0,-0.0033320921830013402,0.12166130634606406,0.1329933962204369
2010-06-23,1.2319064140319824,1.2340651750564575,1.2210757732391355,1.2275059223175049,0,0.0035784942161648527,0.11071730620598365,0.1324445671350821
2010-06-24,1.2337453365325928,1.2386661767959597,1.226602554321289,1.2319064140319824,0,0.001491632255975468,0.0983899881948819,0.1317631749901356
2010-06-25,1.2373021841049194,1.2394031286239624,1.225895881652832,1.23350191116333,0,0.0028788196091727477,0.09627809541670578,0.13177792378515568
2010-06-28,1.2277017831802368,1.2398948669433594,1.226798176765442,1.238006830215454,0,-0.007789398795184143,0.10049663951451802,0.13241271093619175
2010-06-29,1.218635320663452,1.2289994955062866,1.2154361009597778,1.227325201034546,0,-0.007412309622866366,0.1027302645316821,0.1325739710854953
2010-06-30,1.223002314567566,1.230027437210083,1.2167818546295166,1.21873939037323,0,0.003577106199264277,0.10358266776256364,0.13289347307131824
2010-07-01,1.2507504224777222,1.224259853363037,1.2198989391326904,1.2231967449188232,0,0.022434959929625495,0.1283617059631278,0.14156790601751998
2010-07-02,1.257102608680725,1.2610021829605105,1.2483927011489868,1.2509069442749023,0,0.0050658469285492815,0.1102030479082334,0.1401287317263134
2010-07-05,1.2536983489990234,1.2557923793792725,1.2511730194091797,1.2555242776870728,0,-0.0027116938579534516,0.10927410166300608,0.1391097014304399
2010-07-06,1.262403130531311,1.2660791873931885,1.2483770847320557,1.2541072368621826,0,0.006919288695354777,0.11026980931424901,0.14006782057853848
2010-07-07,1.2633121013641355,1.2660951614379885,1.2561078071594238,1.261702299118042,0,0.0007197730453446378,0.11043294799960635,0.13978404505531947
2010-07-08,1.2694060802459717,1.2710840702056885,1.262403130531311,1.2634079456329346,0,0.004812213760014204,0.10758247382383067,0.1399839531600839
2010-07-09,1.2643983364105225,1.2721028327941897,1.2613998651504517,1.269196629524231,0,-0.003952752093030131,0.10972447363981776,0.13985536944966723
2010-07-12,1.259001851081848,1.264702081680298,1.2553982734680176,1.264606237411499,0,-0.004277160303314195,0.10923081716028413,0.14000707575838037
2010-07-13,1.2720866203308103,1.2738852500915527,1.252536416053772,1.2590177059173584,0,0.01033933500313667,0.11119200301224481,0.1418426437005251
2010-07-14,1.274047613143921,1.277563452720642,1.2686008214950562,1.2721675634384155,0,0.0015403690623002038,0.11089407881772642,0.14183620677469638
2010-07-15,1.2928582429885864,1.2956053018569946,1.2712457180023191,1.2741451263427734,0,0.014656530180525616,0.11940667031193468,0.14428045020141517
2010-07-16,1.2931926250457764,1.3004070520401,1.28940749168396,1.2922067642211914,0,0.0002586043942033506,0.11951524078538497,0.14306916116173787
2010-07-19,1.2939456701278689,1.2990050315856934,1.2874983549118042,1.2902560234069824,0,0.0005821452256836634,0.11558102127648154,0.14303739081372965
2010-07-20,1.289307713508606,1.302677035331726,1.284406065940857,1.2942136526107788,0,-0.003590791079218506,0.11575674769862566,0.13886746025875646
2010-07-21,1.276796817779541,1.291205644607544,1.2735933065414429,1.289324402809143,0,-0.009750962757509874,0.12345625628213858,0.1399841604319239
2010-07-22,1.2903059720993042,1.2925074100494385,1.2739015817642212,1.2769924402236938,0,0.010524922553194389,0.1272722190282064,0.14155248039590757
2010-07-23,1.291305661201477,1.2964283227920532,1.2799999713897705,1.2901561260223389,0,0.0007744690481291679,0.12735157720171786,0.1414293779667691
2010-07-26,1.299899935722351,1.3004916906356812,1.288693070411682,1.2889255285263062,0,0.006633442012646263,0.12264639731139691,0.1414235838241076
2010-07-27,1.2990893125534058,1.3045804500579834,1.2956053018569946,1.299595832824707,0,-0.0006237988062238497,0.11736067520406317,0.1364875664909373
2010-07-28,1.2992243766784668,1.3040019273757937,1.296764612197876,1.299595832824707,0,0.0001039629092840535,0.11785780324697617,0.13433108707661323
2010-07-29,1.307805061340332,1.310701847076416,1.2981956005096436,1.2997984886169434,0,0.006582753168812028,0.0943078888420581,0.1314703107234063
2010-07-30,1.3039000034332275,1.3093974590301514,1.2982797622680664,1.307651162147522,0,-0.0029904301752239084,0.09542432970590659,0.13027654458588006
2010-08-02,1.3175925016403198,1.319400429725647,1.30577290058136,1.3060115575790403,0,0.010446432862118028,0.0985036614691921,0.1318778761696999
2010-08-03,1.3225064277648926,1.3261016607284546,1.3149935007095337,1.3175057172775269,0,0.003722536109771636,0.09724068004967883,0.12952502602667101
2010-08-04,1.3225064277648926,1.32397723197937,1.3136979341506958,1.3225939273834229,0,0.0,0.0974317049466601,0.12953455619364224
2010-08-05,1.315806865692139,1.323556661605835,1.3122326135635376,1.3161011934280396,0,-0.0050786815117946455,0.10031816734813612,0.12889084842347123
2010-08-06,1.3181308507919312,1.3329956531524658,1.3159972429275513,1.3179919719696045,0,0.0017646474237551716,0.09799944794567407,0.12487007282160191
2010-08-09,1.3285682201385498,1.3304240703582764,1.323118805885315,1.3286035060882568,0,0.007887125187317354,0.09703982608769207,0.12561121550313553
2010-08-10,1.3229963779449463,1.323101282119751,1.3081471920013428,1.323101282119751,0,-0.004202688781353308,0.09555217113264437,0.12005865732617636
2010-08-11,1.3184958696365356,1.3185653686523438,1.287166953086853,1.3185653686523438,0,-0.003407553186880817,0.09743732734067942,0.11565834611477598
2010-08-12,1.284406065940857,1.2931926250457764,1.2787070274353027,1.2841421365737915,0,-0.02619518817946638,0.1284417212988753,0.12774715152499935
2010-08-13,1.2829889059066772,1.2903891801834106,1.2753475904464722,1.2828571796417236,0,-0.001103967401704031,0.12845025663489773,0.12704995751250736
2010-08-16,1.277090311050415,1.28698468208313,1.2735933065414429,1.2769924402236938,0,-0.004608142791233524,0.1292448045377968,0.1220062571472702
2010-08-17,1.2811970710754397,1.2912222146987915,1.2805408239364624,1.281295657157898,0,0.0032105568602751244,0.12945084818988822,0.12211212698122875
2010-08-18,1.2879958152770996,1.291906237602234,1.282495141029358,1.287697434425354,0,0.005292525997281421,0.12587211872164436,0.1185389514424073
2010-08-19,1.28564453125,1.2900062799453735,1.2780042886734009,1.2855453491210938,0,-0.001827205331509851,0.12025284733360483,0.11535524045164876
2010-08-20,1.2808033227920532,1.2833017110824585,1.2665603160858154,1.2809016704559326,0,-0.0037726963300603726,0.12085541126007639,0.11489241860971394
2010-08-23,1.2710033655166626,1.2728638648986816,1.2649260759353638,1.2710840702056885,0,-0.007680836874902004,0.12047389877911713,0.11616666082931836
2010-08-24,1.2635036706924438,1.271795392036438,1.2591921091079712,1.264014720916748,0,-0.0059180871120244295,0.12164242701896429,0.11647120801749934
2010-08-25,1.263296127319336,1.271876335144043,1.261304497718811,1.2634557485580444,0,-0.0001642736980887827,0.1216024897405295,0.11648009896903383
2010-08-26,1.26639986038208,1.276356816291809,1.2651981115341189,1.2660951614379885,0,0.002453840014940038,0.11885883662791705,0.11581486719890961
2010-08-27,1.2706480026245115,1.2780042886734009,1.2682629823684692,1.270599603652954,0,0.003348889293448562,0.12000588620415259,0.11030256638928562
2010-08-30,1.2753963470458984,1.2757054567337036,1.267330765724182,1.275298833847046,0,0.0037299821012289247,0.11348357276736952,0.10993962384919427
2010-08-31,1.266592264175415,1.2741937637329102,1.2628016471862793,1.2662074565887451,0,-0.006926953201297012,0.1131201922350743,0.1109807223738237
2010-09-01,1.268729567527771,1.285000205039978,1.266784906387329,1.2686008214950562,0,0.0016860217365177637,0.11370398566197051,0.11098130225696232
2010-09-02,1.2802950143814087,1.2848845720291138,1.27790629863739,1.280442476272583,0,0.009074472093895964,0.11968745717783658,0.11077335277491432
2010-09-03,1.2825939655303955,1.2884937524795532,1.28127920627594,1.2826104164123535,0,0.0017940314883815697,0.11969770261660748,0.11078201991926505
2010-09-06,1.28940749168396,1.29163920879364,1.2869019508361816,1.28940749168396,0,0.005298241237920658,0.11737337609088024,0.11002649091922508
2010-09-07,1.2868356704711914,1.2868025302886963,1.270405888557434,1.2868025302886963,0,-0.00199656779676877,0.11695911365027149,0.10910721462876989
2010-09-08,1.2677966356277466,1.2761938571929932,1.2664159536361694,1.2678931951522827,0,-0.014905775134682301,0.12634065816972037,0.1136939054657835
2010-09-09,1.2732040882110596,1.2763731479644775,1.2668811082839966,1.2732040882110596,0,0.004256166238409801,0.08983280244561336,0.11345346729546495
2010-09-10,1.269309401512146,1.2744373083114624,1.264702081680298,1.2689871788024902,0,-0.003063653161283119,0.09029363630079175,0.11367944271359108
2010-09-13,1.2716983556747437,1.2887927293777466,1.2716983556747437,1.2718924283981323,0,0.0018803207976895843,0.0893449560083356,0.11287257817836409
2010-09-14,1.287200093269348,1.3017951250076294,1.283285140991211,1.287166953086853,0,0.012116094124892242,0.09894552796334859,0.11503197574426605
2010-09-15,1.2991737127304075,1.303593993186951,1.2959243059158323,1.299106240272522,0,0.009259067637498604,0.10257063128927288,0.11620296657836805
2010-09-16,1.3015071153640747,1.3113033771514893,1.2978922128677368,1.3013039827346802,0,0.001794455693757999,0.10231791580860378,0.11621136355233147
2010-09-17,1.3075997829437256,1.3157029151916504,1.302592158317566,1.307514190673828,0,0.004670317385591432,0.1019062321234021,0.11640008380929952
2010-09-20,1.3043931722640991,1.3119227886199951,1.3031013011932373,1.304206132888794,0,-0.0024552993407984166,0.09757438015000246,0.1152023598960307
2010-09-21,1.3066941499710083,1.3148897886276243,1.305943250656128,1.3067454099655151,0,0.0017624675229667383,0.09377715651029489,0.11386412890966037
2010-09-22,1.3256973028182983,1.343706727027893,1.3252054452896118,1.325398564338684,0,0.014438189232468136,0.10376063482095453,0.11698068960339003
2010-09-23,1.339100360870361,1.3412017822265625,1.3313274383544922,1.3392258882522583,0,0.010059428719971675,0.10725584551264952,0.10999113272492281
2010-09-24,1.331912636756897,1.349199891090393,1.3288507461547852,1.331806182861328,0,-0.005382034059724173,0.11106346903475024,0.11048038934773174
2010-09-27,1.3479087352752686,1.3503658771514893,1.3431833982467651,1.348199486732483,0,0.011938324449518322,0.11611867864020584,0.11246068257373085
2010-09-28,1.3439054489135742,1.3580129146575928,1.338401436805725,1.3439956903457642,0,-0.0029744172808687758,0.11253550990270968,0.11214186101233702
2010-09-29,1.3570915460586548,1.364237904548645,1.3567785024642944,1.356999397277832,0,0.009763951553616946,0.11494741798916319,0.11355349048801347
2010-09-30,1.36280620098114,1.367708444595337,1.3565207719802856,1.36280620098114,0,0.004202116302138856,0.11302338754933805,0.11347730467169143
2010-10-01,1.362212300300598,1.377581238746643,1.3620823621749878,1.3623050451278689,0,-0.000435887455197779,0.11364654466927764,0.11302542682477684
2010-10-04,1.377695083618164,1.378435730934143,1.3669419288635254,1.377771019935608,0,0.011301804002874788,0.11719164124765691,0.11427870015348919
2010-10-05,1.367409110069275,1.3847538232803345,1.363902926445007,1.3675026893615725,0,-0.007494084714141646,0.12201946337875723,0.11423223853666768
2010-10-06,1.3833937644958496,1.3928158283233645,1.3804336786270142,1.3836042881011963,0,0.011621940993247981,0.10549832679855568,0.11621026201723053
2010-10-07,1.3920016288757324,1.4023081064224243,1.389970064163208,1.3924086093902588,0,0.0062030022828410275,0.10569833416174533,0.1133387520957902
2010-10-08,1.3927963972091677,1.397506833076477,1.3850990533828735,1.3922922611236572,0,0.0005707906624242484,0.10302038978524754,0.11332911211059767
2010-10-11,1.3977607488632202,1.4006190299987793,1.3886960744857788,1.3987383842468262,0,0.003557968270295541,0.10259513872637459,0.1134197635139871
2010-10-12,1.3880213499069214,1.3881947994232178,1.3780179023742676,1.3880984783172607,0,-0.006992247269975627,0.10667939215538969,0.11425561810520732
2010-10-13,1.3916915655136108,1.3999327421188354,1.391207575798035,1.3916915655136108,0,0.0026407171180504964,0.10473217413462403,0.11196845732897756
